_id,Date,Agegroup,At least one dose_cumulative,Second_dose_cumulative,fully_vaccinated_cumulative,third_dose_cumulative,Total population,Percent_at_least_one_dose,Percent_fully_vaccinated,Percent_3doses
6590,2022-06-29T00:00:00,Adults_18plus,11541061,0,11278354,7315154,12076175,.9557,.9339,.6058
6591,2022-06-29T00:00:00,Ontario_12plus,12264292,0,11923100,7411518,13038032,.9407,.9145,.5685
6592,2022-06-29T00:00:00,Ontario_5plus,12620420,0,12183042,7411650,14113455,.8942,.8632,.5251
6593,2022-06-29T00:00:00,Undisclosed_or_missing,1692,0,706,49,0,.0000,.0000,.0000
6594,2022-06-30T00:00:00,05-11yrs,356249,0,260153,134,1075423,.3313,.2419,.0001
6595,2022-06-30T00:00:00,12-17yrs,723293,0,644928,96527,961857,.7520,.6705,.1004
6596,2022-06-30T00:00:00,18-29yrs,2103272,0,2024368,846389,2454802,.8568,.8247,.3448
6597,2022-06-30T00:00:00,30-39yrs,1918265,0,1857625,957240,2077137,.9235,.8943,.4608
6598,2022-06-30T00:00:00,40-49yrs,1726366,0,1686745,999956,1855340,.9305,.9091,.5390
6599,2022-06-30T00:00:00,50-59yrs,1772889,0,1741885,1178709,2019276,.8780,.8626,.5837
6600,2022-06-30T00:00:00,60-69yrs,1860507,0,1833139,1441170,1813493,.9999,.9999,.7947
6601,2022-06-30T00:00:00,70-79yrs,1308726,0,1293503,1130501,1181151,.9999,.9999,.9571
6602,2022-06-30T00:00:00,80+,851049,0,841270,762372,674976,.9999,.9999,.9999
6603,2022-06-30T00:00:00,Adults_18plus,11541074,0,11278535,7316337,12076175,.9557,.9339,.6058
6604,2022-06-30T00:00:00,Ontario_12plus,12264367,0,11923463,7412864,13038032,.9407,.9145,.5686
6605,2022-06-30T00:00:00,Ontario_5plus,12620616,0,12183616,7412998,14113455,.8942,.8633,.5252
6606,2022-06-30T00:00:00,Undisclosed_or_missing,1704,0,706,49,0,.0000,.0000,.0000
6607,2022-07-01T00:00:00,05-11yrs,356385,0,260391,134,1075423,.3314,.2421,.0001
6608,2022-07-01T00:00:00,12-17yrs,723352,0,645136,96754,961857,.7520,.6707,.1006
6609,2022-07-01T00:00:00,18-29yrs,2103339,0,2024484,846804,2454802,.8568,.8247,.3450
6610,2022-07-01T00:00:00,30-39yrs,1918323,0,1857737,957519,2077137,.9235,.8944,.4610
6611,2022-07-01T00:00:00,40-49yrs,1726406,0,1686833,1000194,1855340,.9305,.9092,.5391
6612,2022-07-01T00:00:00,50-59yrs,1772930,0,1741957,1178964,2019276,.8780,.8627,.5839
6613,2022-07-01T00:00:00,60-69yrs,1860526,0,1833172,1441397,1813493,.9999,.9999,.7948
6614,2022-07-01T00:00:00,70-79yrs,1308717,0,1293492,1130644,1181151,.9999,.9999,.9572
6615,2022-07-01T00:00:00,80+,850924,0,841141,762329,674976,.9999,.9999,.9999
6616,2022-07-01T00:00:00,Adults_18plus,11541165,0,11278816,7317851,12076175,.9557,.9340,.6060
6617,2022-07-01T00:00:00,Ontario_12plus,12264517,0,11923952,7414605,13038032,.9407,.9146,.5687
6618,2022-07-01T00:00:00,Ontario_5plus,12620902,0,12184343,7414739,14113455,.8942,.8633,.5254
6619,2022-07-01T00:00:00,Undisclosed_or_missing,1715,0,706,49,0,.0000,.0000,.0000
6620,2022-07-02T00:00:00,05-11yrs,356409,0,260398,134,1075423,.3314,.2421,.0001
6621,2022-07-02T00:00:00,12-17yrs,723361,0,645158,96783,961857,.7520,.6707,.1006
6622,2022-07-02T00:00:00,18-29yrs,2103359,0,2024523,846894,2454802,.8568,.8247,.3450
6623,2022-07-02T00:00:00,30-39yrs,1918338,0,1857755,957591,2077137,.9235,.8944,.4610
6624,2022-07-02T00:00:00,40-49yrs,1726411,0,1686840,1000247,1855340,.9305,.9092,.5391
6625,2022-07-02T00:00:00,50-59yrs,1772928,0,1741954,1179013,2019276,.8780,.8627,.5839
6626,2022-07-02T00:00:00,60-69yrs,1860502,0,1833145,1441393,1813493,.9999,.9999,.7948
6627,2022-07-02T00:00:00,70-79yrs,1308668,0,1293443,1130626,1181151,.9999,.9999,.9572
6628,2022-07-02T00:00:00,80+,850763,0,840982,762201,674976,.9999,.9999,.9999
6629,2022-07-02T00:00:00,Adults_18plus,11540969,0,11278642,7317965,12076175,.9557,.9340,.6060
6630,2022-07-02T00:00:00,Ontario_12plus,12264330,0,11923800,7414748,13038032,.9407,.9145,.5687
6631,2022-07-02T00:00:00,Ontario_5plus,12620739,0,12184198,7414882,14113455,.8942,.8633,.5254
6632,2022-07-02T00:00:00,Undisclosed_or_missing,1720,0,707,49,0,.0000,.0000,.0000
6633,2022-07-03T00:00:00,05-11yrs,356491,0,260551,134,1075423,.3315,.2423,.0001
6634,2022-07-03T00:00:00,12-17yrs,723403,0,645323,96899,961857,.7521,.6709,.1007
6635,2022-07-03T00:00:00,18-29yrs,2103387,0,2024580,847126,2454802,.8568,.8247,.3451
6636,2022-07-03T00:00:00,30-39yrs,1918359,0,1857800,957739,2077137,.9236,.8944,.4611
6637,2022-07-03T00:00:00,40-49yrs,1726419,0,1686865,1000396,1855340,.9305,.9092,.5392
6638,2022-07-03T00:00:00,50-59yrs,1772931,0,1741957,1179118,2019276,.8780,.8627,.5839
6639,2022-07-03T00:00:00,60-69yrs,1860488,0,1833124,1441465,1813493,.9999,.9999,.7949
6640,2022-07-03T00:00:00,70-79yrs,1308629,0,1293389,1130647,1181151,.9999,.9999,.9572
6641,2022-07-03T00:00:00,80+,850633,0,840856,762109,674976,.9999,.9999,.9999
6642,2022-07-03T00:00:00,Adults_18plus,11540846,0,11278571,7318600,12076175,.9557,.9340,.6060
6643,2022-07-03T00:00:00,Ontario_12plus,12264249,0,11923894,7415499,13038032,.9407,.9145,.5688
6644,2022-07-03T00:00:00,Ontario_5plus,12620740,0,12184445,7415633,14113455,.8942,.8633,.5254
6645,2022-07-03T00:00:00,Undisclosed_or_missing,1720,0,707,49,0,.0000,.0000,.0000
6646,2022-07-04T00:00:00,05-11yrs,356548,0,260638,134,1075423,.3315,.2424,.0001
6647,2022-07-04T00:00:00,12-17yrs,723421,0,645412,96969,961857,.7521,.6710,.1008
6648,2022-07-04T00:00:00,18-29yrs,2103399,0,2024607,847266,2454802,.8569,.8248,.3451
6649,2022-07-04T00:00:00,30-39yrs,1918360,0,1857818,957827,2077137,.9236,.8944,.4611
6650,2022-07-04T00:00:00,40-49yrs,1726421,0,1686884,1000479,1855340,.9305,.9092,.5392
6651,2022-07-04T00:00:00,50-59yrs,1772927,0,1741956,1179215,2019276,.8780,.8627,.5840
6652,2022-07-04T00:00:00,60-69yrs,1860476,0,1833114,1441513,1813493,.9999,.9999,.7949
6653,2022-07-04T00:00:00,70-79yrs,1308573,0,1293328,1130647,1181151,.9999,.9999,.9572
6654,2022-07-04T00:00:00,80+,850501,0,840722,762005,674976,.9999,.9999,.9999
6655,2022-07-04T00:00:00,Adults_18plus,11540657,0,11278429,7318952,12076175,.9557,.9339,.6061
6656,2022-07-04T00:00:00,Ontario_12plus,12264078,0,11923841,7415921,13038032,.9406,.9145,.5688
6657,2022-07-04T00:00:00,Ontario_5plus,12620626,0,12184479,7416055,14113455,.8942,.8633,.5255
6658,2022-07-04T00:00:00,Undisclosed_or_missing,1720,0,707,49,0,.0000,.0000,.0000
6659,2022-07-05T00:00:00,05-11yrs,356632,0,260757,135,1075423,.3316,.2425,.0001
6660,2022-07-05T00:00:00,12-17yrs,723467,0,645564,97126,961857,.7522,.6712,.1010
6661,2022-07-05T00:00:00,18-29yrs,2103466,0,2024705,847654,2454802,.8569,.8248,.3453
6662,2022-07-05T00:00:00,30-39yrs,1918415,0,1857901,958054,2077137,.9236,.8945,.4612
6663,2022-07-05T00:00:00,40-49yrs,1726443,0,1686932,1000666,1855340,.9305,.9092,.5393
6664,2022-07-05T00:00:00,50-59yrs,1772929,0,1741979,1179384,2019276,.8780,.8627,.5841
6665,2022-07-05T00:00:00,60-69yrs,1860469,0,1833114,1441679,1813493,.9999,.9999,.7950
6666,2022-07-05T00:00:00,70-79yrs,1308543,0,1293288,1130762,1181151,.9999,.9999,.9573
6667,2022-07-05T00:00:00,80+,850339,0,840557,761928,674976,.9999,.9999,.9999
6668,2022-07-05T00:00:00,Adults_18plus,11540604,0,11278476,7320127,12076175,.9557,.9339,.6062
6669,2022-07-05T00:00:00,Ontario_12plus,12264071,0,11924040,7417253,13038032,.9406,.9146,.5689
6670,2022-07-05T00:00:00,Ontario_5plus,12620703,0,12184797,7417388,14113455,.8942,.8633,.5256
6671,2022-07-05T00:00:00,Undisclosed_or_missing,1720,0,707,49,0,.0000,.0000,.0000
6672,2022-07-06T00:00:00,05-11yrs,356763,0,260958,137,1075423,.3317,.2427,.0001
6673,2022-07-06T00:00:00,12-17yrs,723538,0,645792,97336,961857,.7522,.6714,.1012
6674,2022-07-06T00:00:00,18-29yrs,2103556,0,2024819,848057,2454802,.8569,.8248,.3455
6675,2022-07-06T00:00:00,30-39yrs,1918477,0,1857988,958342,2077137,.9236,.8945,.4614
6676,2022-07-06T00:00:00,40-49yrs,1726478,0,1687014,1000907,1855340,.9305,.9093,.5395
6677,2022-07-06T00:00:00,50-59yrs,1772945,0,1742028,1179639,2019276,.8780,.8627,.5842
6678,2022-07-06T00:00:00,60-69yrs,1860483,0,1833121,1441935,1813493,.9999,.9999,.7951
6679,2022-07-06T00:00:00,70-79yrs,1308515,0,1293243,1130924,1181151,.9999,.9999,.9575
6680,2022-07-06T00:00:00,80+,850199,0,840407,761885,674976,.9999,.9999,.9999
6681,2022-07-06T00:00:00,Adults_18plus,11540653,0,11278620,7321689,12076175,.9557,.9340,.6063
6682,2022-07-06T00:00:00,Ontario_12plus,12264191,0,11924412,7419025,13038032,.9406,.9146,.5690
6683,2022-07-06T00:00:00,Ontario_5plus,12620954,0,12185370,7419162,14113455,.8942,.8634,.5257
6684,2022-07-06T00:00:00,Undisclosed_or_missing,1723,0,707,49,0,.0000,.0000,.0000
6685,2022-07-07T00:00:00,05-11yrs,356897,0,261151,138,1075423,.3319,.2428,.0001
6686,2022-07-07T00:00:00,12-17yrs,723607,0,646010,97554,961857,.7523,.6716,.1014
6687,2022-07-07T00:00:00,18-29yrs,2103623,0,2024908,848443,2454802,.8569,.8249,.3456
6688,2022-07-07T00:00:00,30-39yrs,1918529,0,1858089,958571,2077137,.9236,.8945,.4615
6689,2022-07-07T00:00:00,40-49yrs,1726515,0,1687093,1001147,1855340,.9306,.9093,.5396
6690,2022-07-07T00:00:00,50-59yrs,1772965,0,1742075,1179865,2019276,.8780,.8627,.5843
6691,2022-07-07T00:00:00,60-69yrs,1860495,0,1833132,1442208,1813493,.9999,.9999,.7953
6692,2022-07-07T00:00:00,70-79yrs,1308511,0,1293218,1131087,1181151,.9999,.9999,.9576
6693,2022-07-07T00:00:00,80+,850037,0,840246,761832,674976,.9999,.9999,.9999
6694,2022-07-07T00:00:00,Adults_18plus,11540675,0,11278761,7323153,12076175,.9557,.9340,.6064
6695,2022-07-07T00:00:00,Ontario_12plus,12264282,0,11924771,7420707,13038032,.9407,.9146,.5692
6696,2022-07-07T00:00:00,Ontario_5plus,12621179,0,12185922,7420845,14113455,.8943,.8634,.5258
6697,2022-07-07T00:00:00,Undisclosed_or_missing,1739,0,707,49,0,.0000,.0000,.0000
6698,2022-07-08T00:00:00,05-11yrs,357047,0,261355,139,1075423,.3320,.2430,.0001
6699,2022-07-08T00:00:00,12-17yrs,723667,0,646237,97788,961857,.7524,.6719,.1017
6700,2022-07-08T00:00:00,18-29yrs,2103688,0,2025007,848918,2454802,.8570,.8249,.3458
6701,2022-07-08T00:00:00,30-39yrs,1918599,0,1858175,958875,2077137,.9237,.8946,.4616
6702,2022-07-08T00:00:00,40-49yrs,1726570,0,1687166,1001421,1855340,.9306,.9094,.5398
6703,2022-07-08T00:00:00,50-59yrs,1772993,0,1742125,1180169,2019276,.8780,.8627,.5845
6704,2022-07-08T00:00:00,60-69yrs,1860504,0,1833158,1442473,1813493,.9999,.9999,.7954
6705,2022-07-08T00:00:00,70-79yrs,1308508,0,1293203,1131283,1181151,.9999,.9999,.9578
6706,2022-07-08T00:00:00,80+,849859,0,840070,761781,674976,.9999,.9999,.9999
6707,2022-07-08T00:00:00,Adults_18plus,11540721,0,11278904,7324920,12076175,.9557,.9340,.6066
6708,2022-07-08T00:00:00,Ontario_12plus,12264388,0,11925141,7422708,13038032,.9407,.9146,.5693
6709,2022-07-08T00:00:00,Ontario_5plus,12621435,0,12186496,7422847,14113455,.8943,.8635,.5259
6710,2022-07-08T00:00:00,Undisclosed_or_missing,1740,0,707,49,0,.0000,.0000,.0000
6711,2022-07-09T00:00:00,05-11yrs,357146,0,261533,141,1075423,.3321,.2432,.0001
6712,2022-07-09T00:00:00,12-17yrs,723721,0,646373,97999,961857,.7524,.6720,.1019
6713,2022-07-09T00:00:00,18-29yrs,2103745,0,2025090,849286,2454802,.8570,.8250,.3460
6714,2022-07-09T00:00:00,30-39yrs,1918662,0,1858220,959152,2077137,.9237,.8946,.4618
6715,2022-07-09T00:00:00,40-49yrs,1726603,0,1687221,1001652,1855340,.9306,.9094,.5399
6716,2022-07-09T00:00:00,50-59yrs,1773011,0,1742159,1180387,2019276,.8780,.8628,.5846
6717,2022-07-09T00:00:00,60-69yrs,1860519,0,1833157,1442693,1813493,.9999,.9999,.7955
6718,2022-07-09T00:00:00,70-79yrs,1308494,0,1293154,1131416,1181151,.9999,.9999,.9579
6719,2022-07-09T00:00:00,80+,849709,0,839916,761736,674976,.9999,.9999,.9999
6720,2022-07-09T00:00:00,Adults_18plus,11540743,0,11278917,7326322,12076175,.9557,.9340,.6067
6721,2022-07-09T00:00:00,Ontario_12plus,12264464,0,11925290,7424321,13038032,.9407,.9147,.5694
6722,2022-07-09T00:00:00,Ontario_5plus,12621610,0,12186823,7424462,14113455,.8943,.8635,.5261
6723,2022-07-09T00:00:00,Undisclosed_or_missing,1743,0,708,49,0,.0000,.0000,.0000
6724,2022-07-10T00:00:00,05-11yrs,357352,0,261831,146,1075423,.3323,.2435,.0001
6725,2022-07-10T00:00:00,12-17yrs,723778,0,646592,98180,961857,.7525,.6722,.1021
6726,2022-07-10T00:00:00,18-29yrs,2103779,0,2025150,849618,2454802,.8570,.8250,.3461
6727,2022-07-10T00:00:00,30-39yrs,1918704,0,1858264,959358,2077137,.9237,.8946,.4619
6728,2022-07-10T00:00:00,40-49yrs,1726623,0,1687264,1001848,1855340,.9306,.9094,.5400
6729,2022-07-10T00:00:00,50-59yrs,1773020,0,1742180,1180592,2019276,.8780,.8628,.5847
6730,2022-07-10T00:00:00,60-69yrs,1860525,0,1833154,1442886,1813493,.9999,.9999,.7956
6731,2022-07-10T00:00:00,70-79yrs,1308469,0,1293115,1131482,1181151,.9999,.9999,.9579
6732,2022-07-10T00:00:00,80+,849574,0,839782,761657,674976,.9999,.9999,.9999
6733,2022-07-10T00:00:00,Adults_18plus,11540694,0,11278909,7327441,12076175,.9557,.9340,.6068
6734,2022-07-10T00:00:00,Ontario_12plus,12264472,0,11925501,7425621,13038032,.9407,.9147,.5695
6735,2022-07-10T00:00:00,Ontario_5plus,12621824,0,12187332,7425767,14113455,.8943,.8635,.5261
6736,2022-07-10T00:00:00,Undisclosed_or_missing,1753,0,708,49,0,.0000,.0000,.0000
6737,2022-07-11T00:00:00,05-11yrs,357413,0,261945,147,1075423,.3323,.2436,.0001
6738,2022-07-11T00:00:00,12-17yrs,723802,0,646700,98264,961857,.7525,.6723,.1022
6739,2022-07-11T00:00:00,18-29yrs,2103806,0,2025180,849826,2454802,.8570,.8250,.3462
6740,2022-07-11T00:00:00,30-39yrs,1918716,0,1858283,959498,2077137,.9237,.8946,.4619
6741,2022-07-11T00:00:00,40-49yrs,1726629,0,1687274,1001946,1855340,.9306,.9094,.5400
6742,2022-07-11T00:00:00,50-59yrs,1773028,0,1742191,1180718,2019276,.8781,.8628,.5847
6743,2022-07-11T00:00:00,60-69yrs,1860502,0,1833129,1442975,1813493,.9999,.9999,.7957
6744,2022-07-11T00:00:00,70-79yrs,1308427,0,1293061,1131493,1181151,.9999,.9999,.9580
6745,2022-07-11T00:00:00,80+,849435,0,839640,761551,674976,.9999,.9999,.9999
6746,2022-07-11T00:00:00,Adults_18plus,11540543,0,11278758,7328007,12076175,.9556,.9340,.6068
6747,2022-07-11T00:00:00,Ontario_12plus,12264345,0,11925458,7426271,13038032,.9407,.9147,.5696
6748,2022-07-11T00:00:00,Ontario_5plus,12621758,0,12187403,7426418,14113455,.8943,.8635,.5262
6749,2022-07-11T00:00:00,Undisclosed_or_missing,1753,0,708,49,0,.0000,.0000,.0000
6750,2022-07-12T00:00:00,05-11yrs,357498,0,262052,149,1075423,.3324,.2437,.0001
6751,2022-07-12T00:00:00,12-17yrs,723842,0,646830,98435,961857,.7525,.6725,.1023
6752,2022-07-12T00:00:00,18-29yrs,2103860,0,2025253,850221,2454802,.8570,.8250,.3464
6753,2022-07-12T00:00:00,30-39yrs,1918755,0,1858360,959714,2077137,.9237,.8947,.4620
6754,2022-07-12T00:00:00,40-49yrs,1726659,0,1687313,1002128,1855340,.9306,.9094,.5401
6755,2022-07-12T00:00:00,50-59yrs,1773054,0,1742213,1180906,2019276,.8781,.8628,.5848
6756,2022-07-12T00:00:00,60-69yrs,1860515,0,1833128,1443190,1813493,.9999,.9999,.7958
6757,2022-07-12T00:00:00,70-79yrs,1308422,0,1293030,1131608,1181151,.9999,.9999,.9581
6758,2022-07-12T00:00:00,80+,849268,0,839465,761478,674976,.9999,.9999,.9999
6759,2022-07-12T00:00:00,Adults_18plus,11540533,0,11278762,7329245,12076175,.9556,.9340,.6069
6760,2022-07-12T00:00:00,Ontario_12plus,12264375,0,11925592,7427680,13038032,.9407,.9147,.5697
6761,2022-07-12T00:00:00,Ontario_5plus,12621873,0,12187644,7427829,14113455,.8943,.8635,.5263
6762,2022-07-12T00:00:00,Undisclosed_or_missing,1755,0,708,49,0,.0000,.0000,.0000
6763,2022-07-13T00:00:00,05-11yrs,357676,0,262336,149,1075423,.3326,.2439,.0001
6764,2022-07-13T00:00:00,12-17yrs,723914,0,647027,98683,961857,.7526,.6727,.1026
6765,2022-07-13T00:00:00,18-29yrs,2103944,0,2025338,850664,2454802,.8571,.8251,.3465
6766,2022-07-13T00:00:00,30-39yrs,1918815,0,1858427,959994,2077137,.9238,.8947,.4622
6767,2022-07-13T00:00:00,40-49yrs,1726686,0,1687356,1002422,1855340,.9307,.9095,.5403
6768,2022-07-13T00:00:00,50-59yrs,1773073,0,1742234,1181175,2019276,.8781,.8628,.5849
6769,2022-07-13T00:00:00,60-69yrs,1860534,0,1833133,1443453,1813493,.9999,.9999,.7960
6770,2022-07-13T00:00:00,70-79yrs,1308390,0,1292981,1131769,1181151,.9999,.9999,.9582
6771,2022-07-13T00:00:00,80+,849106,0,839297,761423,674976,.9999,.9999,.9999
6772,2022-07-13T00:00:00,Adults_18plus,11540548,0,11278766,7330900,12076175,.9556,.9340,.6071
6773,2022-07-13T00:00:00,Ontario_12plus,12264462,0,11925793,7429583,13038032,.9407,.9147,.5698
6774,2022-07-13T00:00:00,Ontario_5plus,12622138,0,12188129,7429732,14113455,.8943,.8636,.5264
6775,2022-07-13T00:00:00,Undisclosed_or_missing,1762,0,709,49,0,.0000,.0000,.0000
6776,2022-07-14T00:00:00,05-11yrs,357793,0,262551,151,1075423,.3327,.2441,.0001
6777,2022-07-14T00:00:00,12-17yrs,723971,0,647204,98909,961857,.7527,.6729,.1028
6778,2022-07-14T00:00:00,18-29yrs,2104003,0,2025406,851084,2454802,.8571,.8251,.3467
6779,2022-07-14T00:00:00,30-39yrs,1918865,0,1858494,960258,2077137,.9238,.8947,.4623
6780,2022-07-14T00:00:00,40-49yrs,1726724,0,1687391,1002658,1855340,.9307,.9095,.5404
6781,2022-07-14T00:00:00,50-59yrs,1773088,0,1742259,1181458,2019276,.8781,.8628,.5851
6782,2022-07-14T00:00:00,60-69yrs,1860546,0,1833129,1443690,1813493,.9999,.9999,.7961
6783,2022-07-14T00:00:00,70-79yrs,1308373,0,1292941,1131927,1181151,.9999,.9999,.9583
6784,2022-07-14T00:00:00,80+,848955,0,839147,761389,674976,.9999,.9999,.9999
6785,2022-07-14T00:00:00,Adults_18plus,11540554,0,11278767,7332464,12076175,.9556,.9340,.6072
6786,2022-07-14T00:00:00,Ontario_12plus,12264525,0,11925971,7431373,13038032,.9407,.9147,.5700
6787,2022-07-14T00:00:00,Ontario_5plus,12622318,0,12188522,7431524,14113455,.8943,.8636,.5266
6788,2022-07-14T00:00:00,Undisclosed_or_missing,1763,0,709,50,0,.0000,.0000,.0000
6789,2022-07-15T00:00:00,05-11yrs,357934,0,262784,153,1075423,.3328,.2444,.0001
6790,2022-07-15T00:00:00,12-17yrs,724036,0,647411,99148,961857,.7527,.6731,.1031
6791,2022-07-15T00:00:00,18-29yrs,2104066,0,2025497,851517,2454802,.8571,.8251,.3469
6792,2022-07-15T00:00:00,30-39yrs,1918941,0,1858577,960560,2077137,.9238,.8948,.4624
6793,2022-07-15T00:00:00,40-49yrs,1726772,0,1687453,1002915,1855340,.9307,.9095,.5406
6794,2022-07-15T00:00:00,50-59yrs,1773127,0,1742310,1181747,2019276,.8781,.8628,.5852
6795,2022-07-15T00:00:00,60-69yrs,1860573,0,1833139,1443955,1813493,.9999,.9999,.7962
6796,2022-07-15T00:00:00,70-79yrs,1308340,0,1292879,1132104,1181151,.9999,.9999,.9585
6797,2022-07-15T00:00:00,80+,848824,0,839006,761363,674976,.9999,.9999,.9999
6798,2022-07-15T00:00:00,Adults_18plus,11540643,0,11278861,7334161,12076175,.9557,.9340,.6073
6799,2022-07-15T00:00:00,Ontario_12plus,12264679,0,11926272,7433309,13038032,.9407,.9147,.5701
6800,2022-07-15T00:00:00,Ontario_5plus,12622613,0,12189056,7433462,14113455,.8944,.8636,.5267
6801,2022-07-15T00:00:00,Undisclosed_or_missing,1766,0,710,50,0,.0000,.0000,.0000
6802,2022-07-16T00:00:00,05-11yrs,358090,0,263018,157,1075423,.3330,.2446,.0001
6803,2022-07-16T00:00:00,12-17yrs,724098,0,647602,99437,961857,.7528,.6733,.1034
6804,2022-07-16T00:00:00,18-29yrs,2104123,0,2025584,852009,2454802,.8571,.8252,.3471
6805,2022-07-16T00:00:00,30-39yrs,1919001,0,1858661,960901,2077137,.9239,.8948,.4626
6806,2022-07-16T00:00:00,40-49yrs,1726820,0,1687497,1003236,1855340,.9307,.9095,.5407
6807,2022-07-16T00:00:00,50-59yrs,1773164,0,1742351,1182008,2019276,.8781,.8629,.5854
6808,2022-07-16T00:00:00,60-69yrs,1860582,0,1833133,1444253,1813493,.9999,.9999,.7964
6809,2022-07-16T00:00:00,70-79yrs,1308332,0,1292832,1132239,1181151,.9999,.9999,.9586
6810,2022-07-16T00:00:00,80+,848678,0,838853,761319,674976,.9999,.9999,.9999
6811,2022-07-16T00:00:00,Adults_18plus,11540700,0,11278911,7335965,12076175,.9557,.9340,.6075
6812,2022-07-16T00:00:00,Ontario_12plus,12264798,0,11926513,7435402,13038032,.9407,.9147,.5703
6813,2022-07-16T00:00:00,Ontario_5plus,12622888,0,12189531,7435559,14113455,.8944,.8637,.5268
6814,2022-07-16T00:00:00,Undisclosed_or_missing,1768,0,710,50,0,.0000,.0000,.0000
6815,2022-07-17T00:00:00,05-11yrs,358245,0,263228,158,1075423,.3331,.2448,.0001
6816,2022-07-17T00:00:00,12-17yrs,724159,0,647767,99661,961857,.7529,.6735,.1036
6817,2022-07-17T00:00:00,18-29yrs,2104179,0,2025652,852420,2454802,.8572,.8252,.3472
6818,2022-07-17T00:00:00,30-39yrs,1919059,0,1858718,961191,2077137,.9239,.8948,.4627
6819,2022-07-17T00:00:00,40-49yrs,1726871,0,1687533,1003517,1855340,.9308,.9096,.5409
6820,2022-07-17T00:00:00,50-59yrs,1773196,0,1742377,1182294,2019276,.8781,.8629,.5855
6821,2022-07-17T00:00:00,60-69yrs,1860608,0,1833140,1444460,1813493,.9999,.9999,.7965
6822,2022-07-17T00:00:00,70-79yrs,1308338,0,1292805,1132328,1181151,.9999,.9999,.9587
6823,2022-07-17T00:00:00,80+,848535,0,838710,761243,674976,.9999,.9999,.9999
6824,2022-07-17T00:00:00,Adults_18plus,11540786,0,11278935,7337453,12076175,.9557,.9340,.6076
6825,2022-07-17T00:00:00,Ontario_12plus,12264945,0,11926702,7437114,13038032,.9407,.9148,.5704
6826,2022-07-17T00:00:00,Ontario_5plus,12623190,0,12189930,7437272,14113455,.8944,.8637,.5270
6827,2022-07-17T00:00:00,Undisclosed_or_missing,1769,0,710,50,0,.0000,.0000,.0000
6828,2022-07-18T00:00:00,05-11yrs,358289,0,263298,161,1075423,.3332,.2448,.0001
6829,2022-07-18T00:00:00,12-17yrs,724180,0,647832,99765,961857,.7529,.6735,.1037
6830,2022-07-18T00:00:00,18-29yrs,2104205,0,2025681,852622,2454802,.8572,.8252,.3473
6831,2022-07-18T00:00:00,30-39yrs,1919085,0,1858738,961339,2077137,.9239,.8949,.4628
6832,2022-07-18T00:00:00,40-49yrs,1726874,0,1687548,1003623,1855340,.9308,.9096,.5409
6833,2022-07-18T00:00:00,50-59yrs,1773198,0,1742383,1182395,2019276,.8781,.8629,.5856
6834,2022-07-18T00:00:00,60-69yrs,1860605,0,1833130,1444552,1813493,.9999,.9999,.7966
6835,2022-07-18T00:00:00,70-79yrs,1308288,0,1292748,1132317,1181151,.9999,.9999,.9587
6836,2022-07-18T00:00:00,80+,848386,0,838565,761133,674976,.9999,.9999,.9999
6837,2022-07-18T00:00:00,Adults_18plus,11540641,0,11278793,7337981,12076175,.9557,.9340,.6076
6838,2022-07-18T00:00:00,Ontario_12plus,12264821,0,11926625,7437746,13038032,.9407,.9148,.5705
6839,2022-07-18T00:00:00,Ontario_5plus,12623110,0,12189923,7437907,14113455,.8944,.8637,.5270
6840,2022-07-18T00:00:00,Undisclosed_or_missing,1771,0,710,50,0,.0000,.0000,.0000
6841,2022-07-19T00:00:00,05-11yrs,358381,0,263431,166,1075423,.3332,.2450,.0002
6842,2022-07-19T00:00:00,12-17yrs,724231,0,647973,99996,961857,.7530,.6737,.1040
6843,2022-07-19T00:00:00,18-29yrs,2104298,0,2025781,853122,2454802,.8572,.8252,.3475
6844,2022-07-19T00:00:00,30-39yrs,1919159,0,1858808,961659,2077137,.9239,.8949,.4630
6845,2022-07-19T00:00:00,40-49yrs,1726935,0,1687595,1003855,1855340,.9308,.9096,.5411
6846,2022-07-19T00:00:00,50-59yrs,1773246,0,1742417,1182651,2019276,.8782,.8629,.5857
6847,2022-07-19T00:00:00,60-69yrs,1860656,0,1833124,1444852,1813493,.9999,.9999,.7967
6848,2022-07-19T00:00:00,70-79yrs,1308276,0,1292708,1132467,1181151,.9999,.9999,.9588
6849,2022-07-19T00:00:00,80+,848247,0,838417,761066,674976,.9999,.9999,.9999
6850,2022-07-19T00:00:00,Adults_18plus,11540817,0,11278850,7339672,12076175,.9557,.9340,.6078
6851,2022-07-19T00:00:00,Ontario_12plus,12265048,0,11926823,7439668,13038032,.9407,.9148,.5706
6852,2022-07-19T00:00:00,Ontario_5plus,12623429,0,12190254,7439834,14113455,.8944,.8637,.5271
6853,2022-07-19T00:00:00,Undisclosed_or_missing,1772,0,710,50,0,.0000,.0000,.0000
6854,2022-07-20T00:00:00,05-11yrs,358585,0,263681,169,1075423,.3334,.2452,.0002
6855,2022-07-20T00:00:00,12-17yrs,724308,0,648199,100319,961857,.7530,.6739,.1043
6856,2022-07-20T00:00:00,18-29yrs,2104406,0,2025899,853708,2454802,.8573,.8253,.3478
6857,2022-07-20T00:00:00,30-39yrs,1919264,0,1858917,962053,2077137,.9240,.8949,.4632
